0.007348060607910156,-2.0814101793422948,-1.5353745778895924,3.60166100060519,1.9999999999944496,-1.199995288135081,1.570798682727356
0.026741504669189453,-2.0814102334243088,-1.5353746046890633,3.601661004891777,1.9999999990264055,-1.1999375950481925,1.5708275292708054
0.04659700393676758,-2.081410287502576,-1.5353746314866785,3.6016610091778154,1.9999999910243331,-1.1998105200076614,1.5708910667912077
0.06708645820617676,-2.0814103415770973,-1.5353746582824372,3.6016610134633065,1.9999999614366986,-1.199607249182752,1.5709927022047827
0.08667707443237305,-2.0814103956478767,-1.5353746850763417,3.6016610177482464,1.99999989253879,-1.1993443744756207,1.5711241395629574
0.10685110092163086,-2.0814104497149106,-1.535374711868391,3.60166102203264,1.9999997518291612,-1.1990036650698397,1.5712944942805818
0.1266467571258545,-2.081410503778204,-1.5353747386585872,3.6016610263164837,1.999999510208741,-1.1986002983188746,1.5714961776925893
0.14655280113220215,-2.0814105578377573,-1.5353747654469299,3.6016610305997814,1.99999912176404,-1.1981257153180855,1.5717334692730258
0.16667580604553223,-2.081410611893571,-1.5353747922334209,3.6016610348825266,1.9999985306510208,-1.1975756663271073,1.5720084939281924
0.21343636512756348,-2.0814106659456484,-1.53537481901806,3.6016610391647235,1.999996048988678,-1.1960245717618385,1.5727840422228918
0.2156670093536377,-2.0814107199939897,-1.5353748458008487,3.6016610434463754,1.999995881211727,-1.1959410424825538,1.5728258069467864
0.2613034248352051,-2.0814107740385968,-1.5353748725817864,3.6016610477274775,1.9999911240501638,-1.1940415001416074,1.5737755811313794
0.26364874839782715,-2.0814108280794708,-1.535374899360875,3.6016610520080308,1.999990801070817,-1.1939340596679353,1.5738293016109504
0.3051168918609619,-2.0814114105915733,-1.5353751880103175,3.6016451104143297,1.9999834994218217,-1.1918758360156656,1.5748584199582174
0.306804895401001,-2.08142334438329,-1.5353810939147257,3.600168217933904,1.9999831312352405,-1.1917856969569898,1.5749034898635361
0.34909820556640625,-2.0814340249308674,-1.5353863435806978,3.5962880333955787,1.9999717235948946,-1.1893649249712634,1.5761138893695474
0.35066914558410645,-2.0814446799979525,-1.5353915136714544,3.5900079236856044,1.9999712111755568,-1.1892689949689395,1.5761618550549934
0.3521299362182617,-2.0814553467880073,-1.5353965912242808,3.5813280375164784,1.9999707284658146,-1.1891794048260458,1.5762066507766466
0.39318013191223145,-2.081460965413011,-1.5353992103222993,3.570934859259828,1.99995450126082,-1.1865095260800356,1.5775416149053072
0.39487481117248535,-2.0814638200622606,-1.5354004994051083,3.5604683738693,1.999953711745702,-1.1863929843614025,1.5775998871017645
